threshold	seed	budget	strategy	population_stage	rank_by_scalar	smiles	scaffold	scalar_objective	docking_raw	qed	sa	molwt	decode_reason	macro_count	source_file
-9.0	3	1000	theta_nsga2_multiobjective	archive	854	O=C(NCc1ccc(F)cc1)Nc1ccccc1N1CC=CCCCOC1	O=C(NCc1ccccc1)Nc1ccccc1N1CC=CCCCOC1	0.6445158123970032	-9.2	0.7912717093098739	2.8693402304204767	369.4400000000003	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed3/runs/budget_1000/seed_3/theta_nsga2_multiobjective/molecules_all.csv
-9.0	3	1000	theta_nsga2_multiobjective	archive	863	CN=C(Cl)c1nnncc1COc1ccc(C(F)(F)F)cc1	c1ccc(OCc2cnnnc2)cc1	0.6433083415031433	-9.2	0.808265855399028	2.9722179347403515	330.697	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed3/runs/budget_1000/seed_3/theta_nsga2_multiobjective/molecules_all.csv
-9.0	3	1000	theta_nsga2_multiobjective	archive	878	FC=C(Cl)c1ncncc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cncnc2)cc1	0.6415055394172668	-9.1	0.7685932956648477	2.7719049460896574	332.68399999999997	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	5	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed3/runs/budget_1000/seed_3/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	1	Cc1ccc(CCNC(=O)N2CCN(C(=O)c3ccncc3)CC2)cc1	O=C(NCCc1ccccc1)N1CCN(C(=O)c2ccncc2)CC1	0.7547330856323242	-10.7	0.9163870700159816	1.9365033356175054	352.4380000000001	SEED_ENCODED	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	2	NC(=O)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.7443340420722961	-9.5	0.939700763557564	1.7293120554454315	295.25999999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	3	Cc1ccc(CCNC(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1	O=C(NCCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1	0.7362553477287292	-9.4	0.9207691023520591	1.7501802586944297	351.4500000000001	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	4	NC(=O)c1ccccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2ccccc2)cc1	0.7317080497741699	-9.4	0.9075054951363329	1.7759115249414545	294.27599999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	5	Cc1ccc(CCNC(=O)N2CCN(C(=O)c3ccncn3)CC2)cc1	O=C(NCCc1ccccc1)N1CCN(C(=O)c2ccncn2)CC1	0.7310165166854858	-10.1	0.9033730878214832	2.120978412540584	353.4260000000001	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	6	O=C(NCc1ccc(F)cc1)C1CCN(C(=O)Nc2ccccc2)CC1	O=C(NCc1ccccc1)C1CCN(C(=O)Nc2ccccc2)CC1	0.7284433841705322	-9.5	0.8831245055734647	1.7462128740790455	355.4130000000001	SEED_ENCODED	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	7	NC(=O)c1ccncc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.7279682755470276	-9.4	0.9431266983483158	2.0894839387345563	296.24799999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	8	O=C(O)c1ccccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2ccccc2)cc1	0.7277318239212036	-9.3	0.8954682836704145	1.736407015657635	295.25999999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	13	C=C(N)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.7198485136032104	-9.3	0.915950196452846	2.0632120554454314	293.28799999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	16	O=C(Cc1ccc(F)cc1)Nc1ccccc1N1CCOCCOCC1	O=C(Cc1ccccc1)Nc1ccccc1N1CCOCCOCC1	0.7173898816108704	-9.9	0.9131633454628193	2.374392681840508	358.4130000000003	THETA_HIT_MICROJITTER:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	17	C=Cc1ccc(CCNC(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1	O=C(NCCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1	0.7164900302886963	-9.3	0.8877132769994338	1.9663253701220444	363.46100000000007	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	18	O=C(Cc1ccc(F)cc1)Nc1ccc(N2CCCCCC2)cc1F	O=C(Cc1ccccc1)Nc1ccc(N2CCCCCC2)cc1	0.716320276260376	-9.1	0.8839170447511067	1.8339877746381816	344.40500000000014	THETA_HIT_MICROJITTER:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	19	NC(=O)c1ccnnc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnn2)cc1	0.71339350938797	-9.3	0.937790648436715	2.324584469238536	297.236	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	20	O=C(NCCC1=CC=CCC1)N1CCN(C(=O)c2ccccc2)CC1	O=C(NCCC1=CC=CCC1)N1CCN(C(=O)c2ccccc2)CC1	0.7133631706237793	-9.5	0.9169815265650166	2.305168833647665	339.439	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	24	NC(=O)c1ncncc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cncnc2)cc1	0.7113690972328186	-9.1	0.937790648436715	2.2738621880714263	297.236	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	26	NC(=O)c1nnccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccnnc2)cc1	0.7103598713874817	-9.1	0.937790648436715	2.2950109944374724	297.236	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	42	Cc1ccc(NCNC(=O)N2CCN(C(=O)c3ccncc3)CC2)cc1	O=C(NCNc1ccccc1)N1CCN(C(=O)c2ccncc2)CC1	0.7047819495201111	-10.1	0.8236034710364037	2.210969181771352	353.4260000000001	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	46	O=C(Cc1ccc(F)cc1)Nc1ccccc1N1CCCCCOCC1	O=C(Cc1ccccc1)Nc1ccccc1N1CCCCCOCC1	0.704425036907196	-9.3	0.8997929277800402	2.3078928842696573	356.4410000000003	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	47	CC(=CN)c1ncccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.7041544318199158	-9.3	0.928458916628098	2.462427518599114	308.30299999999994	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	51	C=C(N)c1ccncc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.703803539276123	-9.1	0.9367519490779382	2.423383938734556	294.27599999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	53	C=Cc1ncccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2cccnc2)cc1	0.7037081122398376	-9.3	0.8986508648028854	2.31664848769913	278.27699999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	71	CC(=C=O)c1ccccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2ccccc2)cc1	0.6994496583938599	-9.9	0.839465261396263	2.335033823769356	305.299	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	77	Cc1ccc(CCOC(=O)N2CCN(C(=O)c3ccncn3)CC2)cc1	O=C(OCCc1ccccc1)N1CCN(C(=O)c2ccncn2)CC1	0.6987449526786804	-9.5	0.8384581394414922	2.1661297971559677	354.4100000000001	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	84	NC(=C=O)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.6977737545967102	-9.3	0.8806561937770128	2.34186610624098	307.27099999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	92	CC(=CN)c1ccccc1Cc1ccc(C(F)(F)F)cc1	c1ccc(Cc2ccccc2)cc1	0.6972386240959167	-9.3	0.8772920496136245	2.3344653710953	291.316	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	97	CC(=C=N)c1ncccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.6961782574653625	-10.1	0.85449777123578	2.5608736724452683	306.287	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	98	CC(=CN)c1nnccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccnnc2)cc1	0.6960057020187378	-9.4	0.9401005322700744	2.7096971276785595	309.291	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	101	C=C(C)c1ncccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2cccnc2)cc1	0.695530354976654	-9.1	0.8795975759515945	2.2911961403260683	292.304	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	102	N=C(Cl)c1ncccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.6954842209815979	-9.5	0.8577758334665585	2.3509757159228855	314.69399999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	111	NC(=C=O)c1ncccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.6943637728691101	-9.6	0.8821344800580447	2.5446010368841083	308.25899999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	112	Cc1ccc(OCNC(=O)N2CCN(C(=O)c3ccncc3)CC2)cc1	O=C(NCOc1ccccc1)N1CCN(C(=O)c2ccncc2)CC1	0.6942028999328613	-9.1	0.8511668780947597	2.1527562586944295	354.4100000000001	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	115	C=Cc1ccc(CCNC(=O)N2CCN(C(=O)c3ccncn3)CC2)cc1	O=C(NCCc1ccccc1)N1CCN(C(=O)c2ccncn2)CC1	0.6933043599128723	-9.1	0.8768082271654586	2.3228620565125784	365.43700000000007	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	124	CC(=C=O)c1ccccc1Cc1ccc(C(O)(F)F)cc1	c1ccc(Cc2ccccc2)cc1	0.6917052865028381	-9.9	0.8735053355496395	2.6660162994772634	288.29299999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	125	CC(=C=O)c1ncccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2cccnc2)cc1	0.6916142106056213	-9.7	0.8697706972251269	2.574102424021561	306.287	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	129	N=C(Cl)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.6912537813186646	-9.5	0.8042615215663296	2.116901710617846	313.70599999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	135	N=C(Cl)c1cnccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccncc2)cc1	0.6909158229827881	-9.3	0.8577758334665585	2.357822400273017	314.69399999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	136	O=C(Cc1ccccc1)Nc1cccc2c1C(=O)NCCOCC2	O=C(Cc1ccccc1)Nc1cccc2c1C(=O)NCCOCC2	0.6908398270606995	-9.3	0.9091287967654776	2.6235275232610267	324.38000000000017	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	139	CC(=O)c1nnccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2ccnnc2)cc1	0.6905115842819214	-9.1	0.8792125049120446	2.3942473339600205	295.26399999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	141	CC(=C=N)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.6904551982879639	-10.1	0.7976897882014002	2.358138741802142	305.2989999999999	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	143	N=C=C(N)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.6903831958770752	-9.6	0.8433315195875333	2.418044920868976	306.2869999999999	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	148	O=C(N=CCc1ccc(F)cc1)C1CCN(C(=O)Nc2ccccc2)CC1	O=C(N=CCc1ccccc1)C1CCN(C(=O)Nc2ccccc2)CC1	0.6894248127937317	-9.5	0.8330722779621602	2.33660347663092	367.4240000000001	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	149	N=C(Cl)c1nnccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccnnc2)cc1	0.6893408298492432	-9.6	0.8763100252386514	2.6110351323685084	315.68199999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	162	CC(=C=N)c1nnccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccnnc2)cc1	0.6882269382476807	-10.1	0.8756547857861839	2.8081432815247123	307.275	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	166	C=C(Cl)c1ccccc1Cc1ccc(C(O)(F)F)cc1	c1ccc(Cc2ccccc2)cc1	0.6880114674568176	-9.1	0.878250784443769	2.440135096090737	294.72799999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
-9.0	4	1000	theta_nsga2_multiobjective	archive	167	O=C=Cc1ccccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2ccccc2)cc1	0.687920093536377	-9.2	0.8568645172449147	2.3704222384243465	291.27199999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed4/runs/budget_1000/seed_4/theta_nsga2_multiobjective/molecules_all.csv
